market_id,market_name,anomaly_trigger_time_utc,price_before,price_after,max_abs_move,score_magnitude,score_speed,score_persistence,score_unusualness,time_to_close_bonus,concentration_available,concentration_tier,concentration_red_flag,concentration_bonus,top1_wallet_share,top3_wallet_share,wallet_gini,concentration_reason,anomaly_score,observations,anomaly_class
629506,Will the Republicans win the Nevada governor race in 2026?,2026-08-12T03:00:09Z,0.48,0.645,0.165,100.0,100.0,100.0,100.0,0.0,False,unavailable,False,0.0,,,,no trades available for the window,100.0,337,strong
601835,Will Pablo Marçal win the 2026 Brazilian presidential election?,2026-08-16T22:00:11Z,0.5,0.0005,0.4995,100.0,100.0,98.8,100.0,0.0,False,unavailable,False,0.0,,,,no trades available for the window,99.8,205,strong
664045,Will Mamdani freeze NYC rents before 2027?,2026-08-15T22:00:12Z,0.8865,0.744,0.1425,100.0,100.0,93.2,100.0,0.0,False,unavailable,False,0.0,,,,no trades available for the window,98.6,337,strong
629505,Will the Democrats win the Nevada governor race in 2026?,2026-08-12T02:00:29Z,0.52,0.295,0.225,100.0,100.0,83.7,100.0,0.0,False,unavailable,False,0.0,,,,no trades available for the window,96.7,336,strong
665266,Will Donald Trump visit South Korea in 2026?,2026-08-13T08:00:14Z,0.165,0.4,0.235,100.0,100.0,76.6,100.0,0.0,False,unavailable,False,0.0,,,,no trades available for the window,95.3,337,strong
593974,Will Bernie endorse Dan Osborn for NE-Sen by Nov 2 2026 ET?,2026-08-21T08:00:21Z,0.1595,0.582,0.4225,100.0,100.0,74.1,100.0,0.0,False,unavailable,False,0.0,,,,no trades available for the window,94.8,336,strong
629412,Will the Democrats win the Kansas governor race in 2026?,2026-08-12T01:00:15Z,0.25,0.435,0.185,100.0,100.0,95.5,76.5,0.0,False,unavailable,False,0.0,,,,no trades available for the window,94.4,335,strong
629721,Will the Republicans win the Wisconsin governor race in 2026?,2026-08-12T11:00:12Z,0.6,0.22,0.38,100.0,100.0,99.5,71.0,0.0,False,unavailable,False,0.0,,,,no trades available for the window,94.1,336,strong
629413,Will the Republicans win the Kansas governor race in 2026?,2026-08-11T21:00:09Z,0.775,0.57,0.205,100.0,100.0,99.0,68.1,0.0,False,unavailable,False,0.0,,,,no trades available for the window,93.4,337,strong
629720,Will the Democrats win the Wisconsin governor race in 2026?,2026-08-12T12:00:26Z,0.395,0.775,0.38,100.0,100.0,100.0,57.6,0.0,False,unavailable,False,0.0,,,,no trades available for the window,91.5,335,strong
665264,Will Donald Trump visit Japan in 2026?,2026-08-21T12:00:27Z,0.19,0.47,0.28,100.0,100.0,57.7,100.0,0.0,False,unavailable,False,0.0,,,,no trades available for the window,91.5,335,strong
651327,"Will Gavin Newsom announce a Presidential run by December 31, 2026?",2026-08-24T13:00:13Z,0.11,0.235,0.125,100.0,100.0,96.8,55.4,0.0,False,unavailable,False,0.0,,,,no trades available for the window,90.4,337,strong
629490,Will the Democrats win the Nebraska governor race in 2026?,2026-08-17T11:00:15Z,0.145,0.065,0.08,80.0,100.0,88.5,94.7,0.0,False,unavailable,False,0.0,,,,no trades available for the window,89.6,337,strong
665265,Will Donald Trump visit Germany in 2026?,2026-08-15T09:00:13Z,0.475,0.325,0.15,100.0,100.0,85.3,62.4,0.0,False,unavailable,False,0.0,,,,no trades available for the window,89.5,337,strong
656313,OpenAI $1t+ IPO before 2027?,2026-08-15T13:00:15Z,0.195,0.42,0.225,100.0,100.0,49.6,92.1,0.0,False,unavailable,False,0.0,,,,no trades available for the window,88.3,337,strong
629491,Will the Republicans win the Nebraska governor race in 2026?,2026-08-17T12:00:15Z,0.855,0.935,0.08,80.0,100.0,83.3,82.1,0.0,False,unavailable,False,0.0,,,,no trades available for the window,86.1,337,strong
