market_id,market_name,anomaly_trigger_time_utc,price_before,price_after,max_abs_move,score_magnitude,score_speed,score_persistence,score_unusualness,time_to_close_bonus,concentration_available,concentration_tier,concentration_red_flag,concentration_bonus,top1_wallet_share,top3_wallet_share,wallet_gini,concentration_reason,anomaly_score,observations,anomaly_class
593973,Will Bernie endorse Kshama Sawant for WA-09 by Nov 2 2026 ET?,2026-08-05T10:00:12Z,0.2395,0.05,0.1895,100.0,100.0,99.8,100.0,0.0,False,unavailable,False,0.0,,,,no trades available for the window,100.0,326,strong
593974,Will Bernie endorse Dan Osborn for NE-Sen by Nov 2 2026 ET?,2026-08-11T08:16:11Z,0.1115,0.3725,0.261,100.0,100.0,,100.0,0.0,False,unavailable,False,0.0,,,,no trades available for the window,100.0,329,strong
629629,Will an independent win the Rhode Island governor race in 2026?,2026-08-05T17:00:11Z,0.3475,0.0345,0.313,100.0,100.0,99.6,100.0,0.0,False,unavailable,False,0.0,,,,no trades available for the window,99.9,336,strong
630833,Will an independent win the Montana Senate race in 2026?,2026-07-30T17:00:12Z,0.1185,0.2155,0.097,97.0,100.0,99.3,100.0,0.0,False,unavailable,False,0.0,,,,no trades available for the window,98.8,321,strong
664045,Will Mamdani freeze NYC rents before 2027?,2026-08-10T11:00:08Z,0.7005,0.8945,0.194,100.0,100.0,93.4,100.0,0.0,False,unavailable,False,0.0,,,,no trades available for the window,98.7,336,strong
629690,Will the Democrats win the Texas governor race in 2026?,2026-07-30T23:00:09Z,0.06,0.155,0.095,95.0,100.0,100.0,96.3,0.0,False,unavailable,False,0.0,,,,no trades available for the window,97.5,333,strong
630832,Will the Republicans win the Montana Senate race in 2026?,2026-07-30T17:00:10Z,0.87,0.735,0.135,100.0,100.0,100.0,58.5,0.0,False,unavailable,False,0.0,,,,no trades available for the window,91.7,336,strong
629519,Will the Republicans win the New Hampshire governor race in 2026?,2026-08-07T08:00:07Z,0.815,0.47,0.345,100.0,100.0,58.6,96.3,0.0,False,unavailable,False,0.0,,,,no trades available for the window,91.0,336,strong
629720,Will the Democrats win the Wisconsin governor race in 2026?,2026-08-04T21:00:17Z,0.52,0.39,0.13,100.0,100.0,72.4,77.4,0.0,False,unavailable,False,0.0,,,,no trades available for the window,90.0,316,strong
629721,Will the Republicans win the Wisconsin governor race in 2026?,2026-08-05T03:00:15Z,0.475,0.56,0.085,85.0,100.0,100.0,65.3,0.0,False,unavailable,False,0.0,,,,no trades available for the window,87.8,322,strong
656313,OpenAI $1t+ IPO before 2027?,2026-07-31T23:00:10Z,0.08,0.36,0.28,100.0,100.0,58.6,78.2,0.0,False,unavailable,False,0.0,,,,no trades available for the window,87.4,335,strong
