market_id,market_name,anomaly_trigger_time_utc,price_before,price_after,max_abs_move,score_magnitude,score_speed,score_persistence,score_unusualness,time_to_close_bonus,concentration_available,concentration_tier,concentration_red_flag,concentration_bonus,top1_wallet_share,top3_wallet_share,wallet_gini,concentration_reason,anomaly_score,observations,anomaly_class
629040,Will Nithya Raman win the 2026 Los Angeles mayoral election?,2026-09-23T17:00:15Z,0.4205,0.5855,0.165,100.0,100.0,93.9,100.0,0.0,False,unavailable,False,0.0,,,,no trades available for the window,98.8,337,strong
629691,Will the Republicans win the Texas governor race in 2026?,2026-09-23T02:00:18Z,0.7905,0.68,0.1105,100.0,100.0,74.8,100.0,0.0,False,unavailable,False,0.0,,,,no trades available for the window,95.0,337,strong
629690,Will the Democrats win the Texas governor race in 2026?,2026-09-23T02:00:17Z,0.215,0.325,0.11,100.0,100.0,74.2,100.0,0.0,False,unavailable,False,0.0,,,,no trades available for the window,94.8,337,strong
629030,Will Karen Bass win the 2026 Los Angeles mayoral election?,2026-09-23T14:00:19Z,0.565,0.405,0.16,100.0,100.0,90.6,80.3,0.0,False,unavailable,False,0.0,,,,no trades available for the window,94.2,337,strong
593972,Will Bernie endorse James Talarico for TX-Sen by Nov 2 2026 ET?,2026-09-24T03:00:19Z,0.155,0.33,0.175,100.0,100.0,66.3,100.0,0.0,False,unavailable,False,0.0,,,,no trades available for the window,93.3,337,strong
620335,"Aziz Akhannouch out as Morocco Prime Minister by December 31, 2026?",2026-09-24T04:00:10Z,0.818,0.897,0.079,79.0,100.0,95.7,100.0,0.0,False,unavailable,False,0.0,,,,no trades available for the window,91.8,337,strong
630707,Will Todd Achilles win the Idaho Senate race in 2026?,2026-09-19T20:00:15Z,0.0335,0.5035,0.47,100.0,100.0,58.7,90.8,0.0,False,unavailable,False,0.0,,,,no trades available for the window,89.9,337,strong
630734,Will the Republicans win the Iowa Senate race in 2026?,2026-09-22T13:00:15Z,0.605,0.51,0.095,95.0,100.0,95.6,61.9,0.0,False,unavailable,False,0.0,,,,no trades available for the window,89.8,337,strong
593974,Will Bernie endorse Dan Osborn for NE-Sen by Nov 2 2026 ET?,2026-09-18T14:00:20Z,0.4825,0.104,0.3785,100.0,100.0,100.0,43.3,0.0,False,unavailable,False,0.0,,,,no trades available for the window,88.7,337,strong
630806,Will the Republicans win the Michigan Senate race in 2026?,2026-09-23T00:00:22Z,0.34,0.245,0.095,95.0,100.0,89.5,61.8,0.0,False,unavailable,False,0.0,,,,no trades available for the window,88.5,337,strong
664045,Will Mamdani freeze NYC rents before 2027?,2026-09-23T20:00:15Z,0.901,0.5435,0.3575,100.0,100.0,42.6,100.0,0.0,False,unavailable,False,0.0,,,,no trades available for the window,88.5,337,strong
629506,Will the Republicans win the Nevada governor race in 2026?,2026-09-13T09:00:16Z,0.565,0.325,0.24,100.0,100.0,37.2,90.9,0.0,False,unavailable,False,0.0,,,,no trades available for the window,85.6,337,strong
