market_id,market_name,anomaly_trigger_time_utc,price_before,price_after,max_abs_move,score_magnitude,score_speed,score_persistence,score_unusualness,time_to_close_bonus,concentration_available,concentration_tier,concentration_red_flag,concentration_bonus,top1_wallet_share,top3_wallet_share,wallet_gini,concentration_reason,anomaly_score,observations,anomaly_class
635016,Will Jonathan Kreiss-Tomkins win the 2026 Alaska governor election?,2026-08-19T11:00:19Z,0.099,0.37,0.271,100.0,100.0,94.1,100.0,0.0,False,unavailable,False,0.0,,,,no trades available for the window,98.8,335,strong
664045,Will Mamdani freeze NYC rents before 2027?,2026-08-15T22:00:12Z,0.8865,0.744,0.1425,100.0,100.0,93.2,100.0,0.0,False,unavailable,False,0.0,,,,no trades available for the window,98.6,337,strong
635012,Will Bernadette Wilson win the 2026 Alaska governor election?,2026-08-20T10:00:13Z,0.175,0.355,0.18,100.0,100.0,99.4,82.3,0.0,False,unavailable,False,0.0,,,,no trades available for the window,96.3,337,strong
593974,Will Bernie endorse Dan Osborn for NE-Sen by Nov 2 2026 ET?,2026-08-21T08:00:21Z,0.1595,0.582,0.4225,100.0,100.0,74.1,100.0,0.0,False,unavailable,False,0.0,,,,no trades available for the window,94.8,336,strong
593972,Will Bernie endorse James Talarico for TX-Sen by Nov 2 2026 ET?,2026-08-18T23:00:16Z,0.29,0.58,0.29,100.0,100.0,71.3,100.0,0.0,False,unavailable,False,0.0,,,,no trades available for the window,94.3,336,strong
601836,Will Augusto Cury win the 2026 Brazilian presidential election?,2026-08-26T20:00:14Z,0.345,0.0035,0.3415,100.0,100.0,98.7,72.2,0.0,False,unavailable,False,0.0,,,,no trades available for the window,94.2,26,strong
635011,Will Treg Taylor win the 2026 Alaska governor election?,2026-08-17T10:00:12Z,0.0655,0.206,0.1405,100.0,100.0,71.8,89.7,0.0,False,unavailable,False,0.0,,,,no trades available for the window,92.3,337,strong
665264,Will Donald Trump visit Japan in 2026?,2026-08-21T12:00:27Z,0.19,0.47,0.28,100.0,100.0,57.7,100.0,0.0,False,unavailable,False,0.0,,,,no trades available for the window,91.5,335,strong
651327,"Will Gavin Newsom announce a Presidential run by December 31, 2026?",2026-08-24T13:00:13Z,0.11,0.235,0.125,100.0,100.0,96.8,55.4,0.0,False,unavailable,False,0.0,,,,no trades available for the window,90.4,337,strong
629490,Will the Democrats win the Nebraska governor race in 2026?,2026-08-17T11:00:15Z,0.145,0.065,0.08,80.0,100.0,88.5,96.4,0.0,False,unavailable,False,0.0,,,,no trades available for the window,90.0,337,strong
656313,OpenAI $1t+ IPO before 2027?,2026-08-15T13:00:15Z,0.195,0.42,0.225,100.0,100.0,49.6,93.7,0.0,False,unavailable,False,0.0,,,,no trades available for the window,88.7,337,strong
653788,OpenAI announces it has achieved AGI before 2027?,2026-08-27T15:00:21Z,0.075,0.235,0.16,100.0,100.0,85.9,54.1,0.0,False,unavailable,False,0.0,,,,no trades available for the window,88.0,335,strong
629491,Will the Republicans win the Nebraska governor race in 2026?,2026-08-17T12:00:15Z,0.855,0.935,0.08,80.0,100.0,83.3,86.2,0.0,False,unavailable,False,0.0,,,,no trades available for the window,86.9,337,strong
665265,Will Donald Trump visit Germany in 2026?,2026-08-15T09:00:13Z,0.475,0.325,0.15,100.0,100.0,85.3,44.5,0.0,False,unavailable,False,0.0,,,,no trades available for the window,86.0,337,strong
622738,"Will Hyperliquid perform an airdrop by December 31, 2026? ",2026-08-20T07:00:16Z,0.115,0.215,0.1,100.0,100.0,50.8,74.9,0.0,False,unavailable,False,0.0,,,,no trades available for the window,85.1,336,strong
