market_id,market_name,anomaly_trigger_time_utc,price_before,price_after,max_abs_move,score_magnitude,score_speed,score_persistence,score_unusualness,time_to_close_bonus,concentration_available,concentration_tier,concentration_red_flag,concentration_bonus,top1_wallet_share,top3_wallet_share,wallet_gini,concentration_reason,anomaly_score,observations,anomaly_class
629040,Will Nithya Raman win the 2026 Los Angeles mayoral election?,2026-09-23T12:48:11Z,0.4205,0.538,0.1175,100.0,100.0,,100.0,0.0,False,unavailable,False,0.0,,,,no trades available for the window,100.0,337,strong
629691,Will the Republicans win the Texas governor race in 2026?,2026-09-23T02:00:18Z,0.7905,0.68,0.1105,100.0,100.0,74.8,100.0,0.0,False,unavailable,False,0.0,,,,no trades available for the window,95.0,337,strong
629690,Will the Democrats win the Texas governor race in 2026?,2026-09-23T02:00:17Z,0.215,0.325,0.11,100.0,100.0,74.2,100.0,0.0,False,unavailable,False,0.0,,,,no trades available for the window,94.8,337,strong
593972,Will Bernie endorse James Talarico for TX-Sen by Nov 2 2026 ET?,2026-09-18T23:00:19Z,0.265,0.155,0.11,100.0,100.0,87.3,74.3,0.0,False,unavailable,False,0.0,,,,no trades available for the window,92.3,337,strong
665264,Will Donald Trump visit Japan in 2026?,2026-09-18T23:00:20Z,0.435,0.185,0.25,100.0,100.0,92.0,68.8,0.0,False,unavailable,False,0.0,,,,no trades available for the window,92.2,335,strong
629030,Will Karen Bass win the 2026 Los Angeles mayoral election?,2026-09-23T12:48:12Z,0.565,0.465,0.1,100.0,100.0,,64.2,0.0,False,unavailable,False,0.0,,,,no trades available for the window,91.0,337,strong
630806,Will the Republicans win the Michigan Senate race in 2026?,2026-09-23T00:00:22Z,0.34,0.245,0.095,95.0,100.0,89.5,68.2,0.0,False,unavailable,False,0.0,,,,no trades available for the window,89.8,337,strong
630734,Will the Republicans win the Iowa Senate race in 2026?,2026-09-22T13:00:15Z,0.605,0.51,0.095,95.0,100.0,95.6,61.9,0.0,False,unavailable,False,0.0,,,,no trades available for the window,89.8,337,strong
630707,Will Todd Achilles win the Idaho Senate race in 2026?,2026-09-19T20:00:15Z,0.0335,0.5035,0.47,100.0,100.0,58.7,87.9,0.0,False,unavailable,False,0.0,,,,no trades available for the window,89.3,337,strong
593974,Will Bernie endorse Dan Osborn for NE-Sen by Nov 2 2026 ET?,2026-09-18T14:00:20Z,0.4825,0.104,0.3785,100.0,100.0,100.0,45.3,0.0,False,unavailable,False,0.0,,,,no trades available for the window,89.1,337,strong
629506,Will the Republicans win the Nevada governor race in 2026?,2026-09-13T09:00:16Z,0.565,0.325,0.24,100.0,100.0,37.2,89.7,0.0,False,unavailable,False,0.0,,,,no trades available for the window,85.4,337,strong
