market_id,market_name,concentration_available,concentration_tier,concentration_red_flag,top1_wallet_share,top3_wallet_share,wallet_gini,concentration_reason
558935,Will England win the 2026 FIFA World Cup?,True,red_flag,True,0.1083,0.2806,0.8606,"THICK market moved by a few wallets (top1=11%, top3=28%, gini=0.86)"
558938,Will Argentina win the 2026 FIFA World Cup?,True,red_flag,True,0.1083,0.2806,0.8606,"THICK market moved by a few wallets (top1=11%, top3=28%, gini=0.86)"
558934,Will Spain win the 2026 FIFA World Cup?,True,red_flag,True,0.1083,0.2806,0.8606,"THICK market moved by a few wallets (top1=11%, top3=28%, gini=0.86)"
558936,Will France win the 2026 FIFA World Cup?,True,red_flag,True,0.1083,0.2806,0.8606,"THICK market moved by a few wallets (top1=11%, top3=28%, gini=0.86)"
561234,Will Marco Rubio win the 2028 US Presidential Election?,True,red_flag,True,0.1083,0.2806,0.8606,"THICK market moved by a few wallets (top1=11%, top3=28%, gini=0.86)"
559653,Will Alexandria Ocasio-Cortez win the 2028 Democratic presidential nomination?,True,red_flag,True,0.1083,0.2806,0.8606,"THICK market moved by a few wallets (top1=11%, top3=28%, gini=0.86)"
544092,Will Harvey Weinstein be sentenced to no prison time?,True,red_flag,True,0.1083,0.2806,0.8606,"THICK market moved by a few wallets (top1=11%, top3=28%, gini=0.86)"
540820,Trump out as President before GTA VI?,True,red_flag,True,0.1083,0.2806,0.8606,"THICK market moved by a few wallets (top1=11%, top3=28%, gini=0.86)"
559652,Will Gavin Newsom win the 2028 Democratic presidential nomination?,True,red_flag,True,0.1083,0.2806,0.8606,"THICK market moved by a few wallets (top1=11%, top3=28%, gini=0.86)"
559658,Will Kamala Harris win the 2028 Democratic presidential nomination?,True,red_flag,True,0.1083,0.2806,0.8606,"THICK market moved by a few wallets (top1=11%, top3=28%, gini=0.86)"
544096,Will Harvey Weinstein be sentenced to between 20 and 30 years in prison?,True,red_flag,True,0.1083,0.2806,0.8606,"THICK market moved by a few wallets (top1=11%, top3=28%, gini=0.86)"
544095,Will Harvey Weinstein be sentenced to between 10 and 20 years in prison?,True,red_flag,True,0.1083,0.2806,0.8606,"THICK market moved by a few wallets (top1=11%, top3=28%, gini=0.86)"
559657,Will Stephen A. Smith win the 2028 Democratic presidential nomination?,True,red_flag,True,0.1083,0.2806,0.8606,"THICK market moved by a few wallets (top1=11%, top3=28%, gini=0.86)"
559656,Will Wes Moore win the 2028 Democratic presidential nomination?,True,red_flag,True,0.1083,0.2806,0.8606,"THICK market moved by a few wallets (top1=11%, top3=28%, gini=0.86)"
561235,Will Wes Moore win the 2028 US Presidential Election?,True,red_flag,True,0.1083,0.2806,0.8606,"THICK market moved by a few wallets (top1=11%, top3=28%, gini=0.86)"
561238,Will Glenn Youngkin win the 2028 US Presidential Election?,True,red_flag,True,0.1083,0.2806,0.8606,"THICK market moved by a few wallets (top1=11%, top3=28%, gini=0.86)"
561236,Will Gretchen Whitmer win the 2028 US Presidential Election?,True,red_flag,True,0.1083,0.2806,0.8606,"THICK market moved by a few wallets (top1=11%, top3=28%, gini=0.86)"
561237,Will Andy Beshear win the 2028 US Presidential Election?,True,red_flag,True,0.1083,0.2806,0.8606,"THICK market moved by a few wallets (top1=11%, top3=28%, gini=0.86)"
559659,Will Gretchen Whitmer win the 2028 Democratic presidential nomination?,True,red_flag,True,0.1083,0.2806,0.8606,"THICK market moved by a few wallets (top1=11%, top3=28%, gini=0.86)"
559655,Will Josh Shapiro win the 2028 Democratic presidential nomination?,True,red_flag,True,0.1083,0.2806,0.8606,"THICK market moved by a few wallets (top1=11%, top3=28%, gini=0.86)"
561233,Will Josh Shapiro win the 2028 US Presidential Election?,True,red_flag,True,0.1083,0.2806,0.8606,"THICK market moved by a few wallets (top1=11%, top3=28%, gini=0.86)"
561231,Will Alexandria Ocasio-Cortez win the 2028 US Presidential Election?,True,red_flag,True,0.1083,0.2806,0.8606,"THICK market moved by a few wallets (top1=11%, top3=28%, gini=0.86)"
561230,Will Gavin Newsom win the 2028 US Presidential Election?,True,red_flag,True,0.1083,0.2806,0.8606,"THICK market moved by a few wallets (top1=11%, top3=28%, gini=0.86)"
561229,Will JD Vance win the 2028 US Presidential Election?,True,red_flag,True,0.1083,0.2806,0.8606,"THICK market moved by a few wallets (top1=11%, top3=28%, gini=0.86)"
561232,Will Pete Buttigieg win the 2028 US Presidential Election?,True,red_flag,True,0.1083,0.2806,0.8606,"THICK market moved by a few wallets (top1=11%, top3=28%, gini=0.86)"
544093,Will Harvey Weinstein be sentenced to less than 5 years in prison?,True,red_flag,True,0.1083,0.2806,0.8606,"THICK market moved by a few wallets (top1=11%, top3=28%, gini=0.86)"
560317,"Putin out as President of Russia by December 31, 2026?",True,red_flag,True,0.1083,0.2806,0.8606,"THICK market moved by a few wallets (top1=11%, top3=28%, gini=0.86)"
559651,Xi Jinping out before 2027?,True,red_flag,True,0.1083,0.2806,0.8606,"THICK market moved by a few wallets (top1=11%, top3=28%, gini=0.86)"
544097,Will Harvey Weinstein be sentenced to more than 30 years in prison?,True,concentrated_thin,False,0.1083,0.2806,0.8606,"concentrated, but market is thin where concentration is unremarkable"
544094,Will Harvey Weinstein be sentenced to between 5 and 10 years in prison?,True,concentrated_thin,False,0.1083,0.2806,0.8606,"concentrated, but market is thin where concentration is unremarkable"
540843,Will China invades Taiwan before GTA VI?,True,red_flag,True,0.1083,0.2806,0.8606,"THICK market moved by a few wallets (top1=11%, top3=28%, gini=0.86)"
